날짜,리뷰
2022.03.02,"작은 가방을 좋아해서 사이즈는 마음에 들어요!
귀여워서 홀려서 구경왔다가 더 귀여운거
사은품 준다고 해서 홀려서 구매했는데
실제로 봐도 귀엽네용

사은품은 에어팟이나 넣고 다녀야지 했는데
받아보니 2세대 케이스 낀 상태에서 들어가긴하는데
빼는게 너무 힘들고 에어팟 케이스 빼고 넣으면
빼다가 날려먹을거 같아 그냥 립밤이나 동전 넣어 쓸까해요

색감도 귀여워요
메인 가방 바닥 마감처리가 좀 아쉬워요
바닥을 볼일은 없겠지만 의류쪽은 막 쓰는 스타일이라
금방 헤지면 어쩌지 상태의 마감이에요ㅠ

이건 같은 가격대 다른 가방들 마감처리랑 비교가 되서ㅠ"
2022.02.25,"ㄱㄱ ㅑ~ 너무 맘에 들어요. 작은 거는 알고 샀고, 사은품 종료되기전에 서둘러 구매했는데 같은 색상으로 보내주신 거 감사합니다. ㅎ 실제 색상은 생각보다 쨍하지 않았어요. 완전 쨍한 원색적인 오렌지인줄 알았는데 약간 화이트 섞인 여리여리한 오렌지 컬러입니다. 그냥 들어도 예쁘고 스트랩으로 매도 넘 예뻐요. 진짜 잘 산 거 같아요. ㅎ

근데 박스가 너무 처참한 상태로 왔;;"
2022.02.23,너무너무 예뻐요! 깔별로 다 사고싶을만큼 ㅠ 데일리로 잘 들고 다닐것 같아용 ~!
2022.02.21,"상품받을때
가방걸이(철부분?)에기스가 살짝있긴있었는데
이미들고 밖에돌아다녀서 그냥 잘메고다니려구용
가방은진짜진짜이뻐요
쪼그만한 가방도같이주셔서
잘쓰고있고
그리고나일론이여서 종잇장처럼 구겨지는 가방보다좋아요
주변사람들도
귀엽고,이쁘다고하더라구요
가방이닮고문드러질때가지잘들고다닐게용♡"
2022.02.21,"귀여워요특히미니호보백이
귀여운맛에달고다녀용
립밤하나들어갈정도로작아서별쓸모는없을것같은데"
2022.02.18,가방 깜찍하고 귀여워요 생각보다 물건많이들어가요
2022.03.24,"색 화면 그대로고 예뻐요
근데 나일론 이라서 그런지 잘 모르겠는데 먼지가 많이 붙고 안에 수납이 하나라도 나눠져 있지 않은게 약간 아쉬워요"
2022.03.16,넘 깜찍함 아무옷이나 다어울려요 귀여움 귀여움
2022.03.12,"일단 보자마자 소리를 질렀습니다..
말이 안 나오게 너무 예뻤어요
가격이 있는 편이라 고민 하고 샀는데
고민 한 시간이 아까울 정도로 무지 맘에 들었어요
하지만 단점 아닌 단점이 있다면 가방 안에 물건들을
잴 맞춰가며 넣어야 지퍼가 잠깁니다!
조금만 갖고 다니면 상관 없는데
많이 갖고 다니시는 분들이라면 주의 해주세요??"
2022.03.05,생각햇던 것보다 작앗지만 데일리로 잘 들고다닐거 같아여
2022.03.02,"귀여워요 귀엽고 귀여움
힙하게 매고 다니기 좋을 듯해용 만족"
2022.02.25,"ㄱㄱ ㅑ~ 너무 맘에 들어요. 작은 거는 알고 샀고, 사은품 종료되기전에 서둘러 구매했는데 같은 색상으로 보내주신 거 감사합니다. ㅎ 색상은 생각보다 쨍하지 않았어요. 쨍한 오렌지인줄 알았는데 약간 화이트 섞인 여리여리한 오렌지 컬러입니다. 그냥 들어도 예쁘고 스트랩으로 매도 넘 예뻐요. 진짜 잘 산 거 같아요. ㅎㅎ"
2022.02.23,사은품에 혹해서 샀는데 가방 넘귀여워요 핸드폰 지갑 넉넉히 들어가고 가벼워서 좋아요.
2022.02.21,"나일론 가방이라 구김이없고
포인트가방으로제격이예용"
2022.02.21,"귀여워요특히미니호보백이
귀여운맛에달고다녀용
립밤하나들어갈정도로작아서별쓸모는없을것같은데"
2022.02.19,컬러 디자인 다 귀엽네요 가볍게 들고 다니기 좋아요 배송도 빠르네요 굿
2022.02.18,"가방 작고귀여워요 생각보다 많이들어가고
호보 미니파우치는 완전귀여워요ㅋㅋ"
2022.02.18,"가방 작고귀여워요 생각보다 많이들어가고
호보 미니파우치는 완전귀여워요ㅋㅋ"
2022.01.23,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.21,"가방은 상세에서 본 것 그대로에요
살짝 아이보리도 아니라 쨍한 화이트라 관리는 잘 해야겠지만 그래서 더 이뻐ㅠㅠ
크로스도 너무 이쁘고 손잡이 잡고다녀고 100프로 걍 이쁩니다.
오늘 코디에 매치해봤는데 찰떡이네..
아무튼 실물이 더 예뻐요..
에어팟가방은 프로는 케이스 벗겨야 들어갑니다!"
2021.05.13,"흰색이라 떼 탈것같아서 무섭지만 수납도 좋고, 재질도 너무 마음에 들어용ㅎㅎ"
2022.01.23,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.21,"가방은 상세에서 본 것 그대로에요
살짝 아이보리도 아니라 쨍한 화이트라 관리는 잘 해야겠지만 그래서 더 이뻐ㅠㅠ
크로스도 너무 이쁘고 손잡이 잡고다녀고 100프로 걍 이쁩니다.
오늘 코디에 매치해봤는데 찰떡이네..
아무튼 실물이 더 예뻐요..
에어팟가방은 프로는 케이스 벗겨야 들어갑니다!"
2021.05.13,"흰색이라 떼 탈것같아서 무섭지만 수납도 좋고, 재질도 너무 마음에 들어용ㅎㅎ"
2021.12.24,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.22,"화이트 색상 가방이 없어서 구매했는데 첫구매 너무 잘 한것같아요ㅎ 후회없는 선택!
은근히 이것저것 들어가더라구요~
무게도 무겁지도 가볍지도 않구
화이트라 관리만 잘하면! 굿!"
2021.04.16,가방 실제로 받아보니 사진보다 실물이 훨씬 이뻐요 ㅎㅎ 가방 수납이 생각한것보다 엄청 넉넉해요! 색상별로 다 사고싶네요!!!
2021.12.24,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.22,"화이트 색상 가방이 없어서 구매했는데 첫구매 너무 잘 한것같아요ㅎ 후회없는 선택!
은근히 이것저것 들어가더라구요~
무게도 무겁지도 가볍지도 않구
화이트라 관리만 잘하면! 굿!"
2021.04.16,가방 실제로 받아보니 사진보다 실물이 훨씬 이뻐요 ㅎㅎ 가방 수납이 생각한것보다 엄청 넉넉해요! 색상별로 다 사고싶네요!!!
2022.03.15,스크레치앤젱스 작고 귀엽네여 두부백 어브화이트
2021.12.25,너무 이뻐서 여기저기서 이쁘다고.. 잘 매고 다니겠습니당??
2021.12.24,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.21,"쨍한 화이트! 눈부셔오어
끈조절은 구멍에 넣는 식으로 되어있는 건데 이거는 구멍이 헐거워지면 빠질 수 있는 부분이니 참고!
길이조절은 문제없어용
아무튼 공간도 꽤 괜찮고 이쁩니당"
2021.12.09,생각한거보다 엄청 예뻐요 수납이 부족한게 용서됨..
2021.04.16,"배송도 빠르게 왔고 색상별로 다 구매하고싶을 정도로 디자인, 수납, 색상 너무 이뻐요 ㅎㅎ 어느 코디에든 어울리는 가방인 것 같아요!"
2021.03.20,많이 작을 줄 알았는데 가방 폭이 있어서 생각보다 수납공간이 좀 있어서 좋습니다.
2022.03.15,스크레치앤젱스 작고 귀엽네여 두부백 어브화이트
2021.12.25,너무 이뻐서 여기저기서 이쁘다고.. 잘 매고 다니겠습니당??
2021.12.24,"품절되서 구매 못할 줄 알았는데 재입고 되서 너무 좋아요!!
가방은 너무 이쁩니다!!!"
2021.12.21,"쨍한 화이트! 눈부셔오어
끈조절은 구멍에 넣는 식으로 되어있는 건데 이거는 구멍이 헐거워지면 빠질 수 있는 부분이니 참고!
길이조절은 문제없어용
아무튼 공간도 꽤 괜찮고 이쁩니당"
2021.12.09,생각한거보다 엄청 예뻐요 수납이 부족한게 용서됨..
2021.04.16,"배송도 빠르게 왔고 색상별로 다 구매하고싶을 정도로 디자인, 수납, 색상 너무 이뻐요 ㅎㅎ 어느 코디에든 어울리는 가방인 것 같아요!"
2021.03.20,많이 작을 줄 알았는데 가방 폭이 있어서 생각보다 수납공간이 좀 있어서 좋습니다.
22.04.07.,생각보다 색이연해요 배송빨라요!!
22.03.28.,딸아이가 좋아하네요 ...
22.03.25.,사이즈도 적당하고 이뻐요
22.03.21.,"가방너무 맘에 들어요.
근데ㅠㅠ 자국이있어요.속상하네요"
22.02.18.,맘에 쏙 들어요 퍼도 셋트 색상으로 보내주셔서 이곳저곳 잘 활용할 것 같아요. 생각보다 많이들어가서 활용도가 너무 좋을 것 같아요
22.02.14.,"비추~
비닐 느낌이 너무나서 많이 저렴하게보임
생각보다 더 작음
색상은 스카이인데 그레이에 가까움
그냥 천으로 된게 나을듯...
교환하기 귀찮으니 그냥 사용합니다"
21.12.29.,화이트색깔이 이뻐요
21.12.06.,좋은 제품 잘 받았습니다.
21.11.24.,"고민 많이하고 샀는데 너무 맘에들어요!
그렇게 크지 않다는 점은 참고해주세요~
나일론 소재랑 다르게 각이 딱 잡혀있어서 더 이쁜것 같아요
색깔은 너무 밝지도 않은 적당한 하늘색입니다"
21.11.09.,크림색상 이뻐요 가볍고
21.11.05.,좋은 가격에 잘 구매했습니다.
21.11.02.,사진 그대로 입니다 이쁘네요 잘 메고 다닐게요
21.10.29.,예뻐요 선물로 샀는데 만족스러워요
21.10.24.,생각보다 작긴한데 앙증맞게 들고 다닐수 있을것 같아요
22.04.07.,생각보다 색이연해요 배송빨라요!!
22.03.28.,딸아이가 좋아하네요 ...
22.03.25.,사이즈도 적당하고 이뻐요
22.03.21.,"가방너무 맘에 들어요.
근데ㅠㅠ 자국이있어요.속상하네요"
22.02.18.,맘에 쏙 들어요 퍼도 셋트 색상으로 보내주셔서 이곳저곳 잘 활용할 것 같아요. 생각보다 많이들어가서 활용도가 너무 좋을 것 같아요
22.02.14.,"비추~
비닐 느낌이 너무나서 많이 저렴하게보임
생각보다 더 작음
색상은 스카이인데 그레이에 가까움
그냥 천으로 된게 나을듯...
교환하기 귀찮으니 그냥 사용합니다"
21.12.29.,화이트색깔이 이뻐요
21.12.06.,좋은 제품 잘 받았습니다.
21.11.24.,"고민 많이하고 샀는데 너무 맘에들어요!
그렇게 크지 않다는 점은 참고해주세요~
나일론 소재랑 다르게 각이 딱 잡혀있어서 더 이쁜것 같아요
색깔은 너무 밝지도 않은 적당한 하늘색입니다"
21.11.09.,크림색상 이뻐요 가볍고
21.11.05.,좋은 가격에 잘 구매했습니다.
21.11.02.,사진 그대로 입니다 이쁘네요 잘 메고 다닐게요
21.10.29.,예뻐요 선물로 샀는데 만족스러워요
21.10.24.,생각보다 작긴한데 앙증맞게 들고 다닐수 있을것 같아요
22.04.13.,실물존예보스네요 고민한시간이 아까워요
22.04.08.,좋은가격에 좋은 선물 됐어요
22.04.01.,생각보다 사이즈가 작음..너무 불편
22.03.31.,마감도 좋고 포장도 깔끔! 사이즈도 딱 적당했어요! 선물로 샀는데 배송도 빨라서 만족합니다!
22.03.23.,막 들고 다니기 좋네용
22.03.21.,예쁘네요 조금 작지만 마음에 듭니다
22.03.20.,받아보니 박긴한데 너무 이쁘네요. 무난하고 가볍고 어디든 들기좋아요 잘샀어요
22.03.15.,"배송빠르네요^^
백화점보다저렴히 잘샀어요ㅎ
이쁘네요"
22.03.08.,빨리받았어요!실물이더갠찬아요!자주들고다닐꺼같아요~
22.03.06.,"진짜 이뻐요
간편하게 들기 좋아요
잘들께요
맘에 들어요^^*"
22.03.05.,절대 십만원같이 안생겼지만.. 걍 리싸이클된다하니깐..
22.03.01.,작긴하지만 이쁩니다
22.02.24.,제가 생각한 사이즈에요 넘 맘에 드네요 크로스로 쓸수도 있고 좋아요^^
22.02.23.,넘이쁘네용 근데 프라다짝퉁이미지가 강해서 데일리로는 드는데 주말이나 약속나갈땐 들기가좀 ㅠㅠ
22.02.17.,"생각보다 많이 들어가고 가벼워요
조아요"
22.02.16.,가볍게 들고 어느옷이나 잘어울리는 데일리백입니다
22.02.12.,처음 주문했을때 크로스끈이 빠져있어서 다시 택배 보내고번거로웠지만 가방은 들고다니기 편하고 좋아요
22.02.12.,가볍고 큐트합니다 편하게 들수있어요
22.02.08.,마음에 들어요. 복 많이받으세요
22.02.06.,친구선물로 삿는데 깔끔하고 딱예뻐요!
22.01.24.,"가볍고 편하게 들고 다닐수있는 가방을 찾고 있었는데 보자마자 구매 결정.아이들이 있어서
휴대용물티슈,반지갑,핸드폰,립,팩트 넣고 다니는데
너무 꽉찬 느낌은 아니고 물건들 넣고 뺄때도 여유감
있고 너무 편하다.이쁘게 잘 들고 다닐게요~"
22.01.23.,"그냥 편하게 지갑 .휴대폰만 넣어다닐때
쓰려고 구매했는데 크기도 적당하고 좋아요
근데 같이 온 핸들퍼는 흰색이 와서..
블랙가방이면 같은 색이면 좋으련만..
랜덤이라서 그렇다던데 그부분은 참아쉽네요
같은색상넣기 힘들진 않을것 같은데.."
22.01.21.,조금 더 컸으면 좋을텐데...그래도 맘에들어 잘들고 다닙니다
22.01.21.,대학생 딸 생선으로 구입했어요~~ 폭풍검색해서 요기 사이트 보내주고 어떤 가방 맘에 드냐고 물어보니 이거 사달라고 해서 사줬습니다^^ 아주 좋아해요♡♡
22.01.16.,휘뚜루마뚜루 들고다니기 참 좋아요. 지갑. 핸드폰. 팩트 들어가기엔 딱 컴팩트한 사이즈에요
22.01.08.,자꾸손이가는가방이에요~~
22.01.08.,너무맘에들어요 좋아요
22.01.07.,배송빠르고 제품 괜찮네요
22.01.04.,좋아요~~ 간편외출시 완전 편합니다. 잘샀어오ㅡ
22.01.03.,어느정도는 돈에 가보치 할꺼라 생각했는데 십만원짜리 치고는.
21.12.19.,배송이 정말 빨라서 좋았어요
21.12.16.,디자인도 무게감도 가볍고 좋아요^^ 빠른 배송 감사합니당ㅎ
21.12.10.,"가볍고 편한데 생각보단 작아요 장지갑은 안들어가네요 핸펀,반지갑,립스틱 정도 넣어다니면 딱이네요"
21.12.08.,"원하던 작은 사이즈 평범한 모양인데
장식과 디테일이 이전 것보다 고급스럽네요"
21.11.23.,가볍고 아무옷에나 잘어울려서 좋아요
21.11.21.,생각했던것보다 작긴한데 은행갈때 마트나갈때 가겹게 들고다니기 좋습니다. 재질도 나일론이라 눈 비를 맞아도 툭툭 털면되서 방수도되고 좋아요 잘 들고 다닐께요
21.11.17.,가볍게 들고 외출하기너무편하고 좋아요
21.10.26.,"너무 맘에들어영 다들 이쁘다고하심
꼭사세여"
21.10.19.,가볍고 좋은데 뭔가 코디하기가 약간 까다로워서 손이 잘 안가요ㅠ그래도 귀여움
21.10.18.,잘 받았습니다. 생각보다 많이 들어가요
21.10.16.,가성비좋고 막들고다니기 좋아요~
21.10.06.,사이즈는 작지만 간단하게 들고 다니기 너무 좋으네요
21.10.04.,데일리용으로 가벼운 가방 찾고 있었는데 딱 이거다 싶어요! 스트랩도 두가지형태라 옷에 따라 분위기도 달리할 수 있어 좋네요~
21.09.30.,사진과같이 이뻐요~~^^
21.09.26.,"추석 지나고 바로 배송와서 빠르네요
가방도 생각보다 딱이네요 아담하고 그렇게 길지도않고 딱입니다"
21.09.07.,시장갈때 넘 편해요
21.08.26.,가볍고 이쁩니다 추천
21.08.25.,가볍고 여행갈때나 평소 가벼운 차림에 잘 어울리겠어요
21.07.29.,만족합니다 편하게 쓸것같아요
